169876	AlanF_US	2021-11-28 15:27:44	2022-01-01 03:09:11	Rus (56): worth learning	no_one
169877	gregoryvzn	2021-11-29 12:06:36	2021-11-29 12:52:42	German to Learn	creator
169878	DJ_Saidez	2021-11-30 16:48:02	2022-08-24 01:03:23	Chavacano sentences written by DJ_Saidez	creator
169879	Ricardo14	2021-12-04 01:24:13	2022-01-03 16:51:12	to-record-Ricardo14	no_one
169880	rwsoley	2021-12-04 12:41:05	2021-12-04 13:01:09	German Pets	creator
169883	CK	2021-12-04 23:38:09	2025-09-29 09:57:43	audio - eng - by Auride - CC BY-SA 4.0 - tatoeba.org/user/profile/Auride - 2021-12 - USA	creator
169884	CK	2021-12-05 00:28:46	2021-12-05 00:28:59	List 169884	creator
169886	Edc_W	2021-12-05 12:18:01	2021-12-05 12:18:26	Edc_W	creator
169887	rwsoley	2021-12-05 21:18:00	2021-12-07 19:46:40	French : Pets	creator
169888	CK	2021-12-06 00:24:18	2021-12-06 00:24:32	List #169888	creator
169890	AlanF_US	2021-12-06 22:04:32	2021-12-07 12:28:39	check translation (AF)	creator
169891	Ricardo14	2021-12-07 04:16:14	2021-12-22 05:37:08	Catie Frye - lista 2	creator
169894	CK	2021-12-08 00:12:32	2022-02-28 23:57:40	audio - pol - by tokzyk - CC BY-NC-ND 3.0 - tatoeba.org/user/profile/tokzyk - 2021-12 - Poland	creator
169896	Ricardo14	2021-12-08 15:43:20	2022-01-03 14:36:45	to-record-Ricardo14-2	no_one
169897	andresmdrid	2021-12-08 19:14:01	2021-12-08 19:14:17	Dutch study	creator
169899	AlanF_US	2021-12-09 15:41:20	2021-12-29 03:21:17	Rus (57): worth learning	no_one
169900	Johnkh	2021-12-15 17:27:00	2021-12-15 17:32:44	verblisten	creator
169901	nonong	2021-12-15 21:19:38	2022-01-02 14:32:41	Neo en la Banejo  🛁	creator
169902	justinghughes	2021-12-16 16:55:37	2021-12-16 16:55:37	Spanish Sentence Mining	creator
169903	Ricardo14	2021-12-17 01:20:59	2021-12-17 01:20:59	Catie Frye - lista 3	creator
169904	lbdx	2021-12-17 09:06:11	2021-12-17 16:43:50	test addon	creator
169905	CK	2021-12-17 23:05:25	2021-12-17 23:26:28	audio - pol - by antio - no license for offsite use - no attribution URL - 2021-12 - Poland	creator
169906	DJ_Saidez	2021-12-18 02:31:43	2021-12-18 02:33:07	Kab->Spa translations that need checking	anyone
169907	gillux	2021-12-18 16:11:11	2021-12-18 16:44:20	enregistrements	creator
169908	victoriacarpetcleani	2021-12-20 11:51:08	2021-12-24 10:09:26	Time Global Carpet Cleaning Ltd.	creator
169910	KK_kaku_	2021-12-22 04:04:45	2025-11-01 03:17:20	未コメント(不一致,野良)	creator
169911	Bashir__	2021-12-25 01:04:13	2021-12-25 01:08:18	Hausa greatings	creator
169913	valhentai	2021-12-26 15:32:57	2021-12-30 11:41:00	a traduire	creator
169915	Ricardo14	2021-12-28 21:30:07	2021-12-29 18:01:07	Catie Frye - revisão ser x estar	creator
169916	nonong	2021-12-28 21:56:49	2025-08-22 21:56:08	Rondoj de Amikoj  👬	creator
169917	AlanF_US	2021-12-29 02:55:15	2022-01-08 01:53:01	Rus (58): worth learning	no_one
169919	genivaldo	2021-12-31 19:11:45	2021-12-31 19:12:14	copias	creator
169921	sadiavt	2022-01-02 20:02:32	2022-01-21 16:50:44	Irish Sentences Needing Corrections?	creator
169922	DJ_Saidez	2022-01-03 01:15:37	2022-09-17 07:20:07	小雪とマイルスの会話（日本語）	creator
169923	skyme	2022-01-03 21:44:04	2023-02-05 15:18:47	(I) 2022 - anki	creator
169924	Ricardo14	2022-01-04 20:18:09	2022-01-05 10:56:25	Ricardo14 - to record - 3	no_one
169925	CK	2022-01-05 01:06:43	2022-01-06 23:39:41	tag - ellipsis - I'll ...	creator
169926	Ricardo14	2022-01-06 07:28:01	2022-01-09 03:23:47	Ricardo 14 - to record - 4 - 2022	no_one
169929	CK	2022-01-07 07:20:52	2022-11-04 00:38:46	tag - ellipsis - Be ...	creator
169930	CK	2022-01-07 08:01:31	2022-07-08 22:27:12	tag - ellipsis - Do ...	creator
169931	AlanF_US	2022-01-08 01:40:13	2022-01-22 18:15:07	Rus (59): worth learning	no_one
169932	CK	2022-01-09 01:05:23	2022-07-14 22:20:57	3-word Arabic Sentences / Sentences with 2 spaces	creator
169933	Ricardo14	2022-01-09 07:27:11	2022-01-19 13:38:35	Useful sentences for classes	creator
169934	Ricardo14	2022-01-09 07:29:01	2022-01-09 08:36:22	to record - 5 - Ricardo14 - 2022	no_one
169935	TRANG	2022-01-09 14:02:58	2022-01-09 14:06:16	Talwit's sentences with audio	creator
169937	Ricardo14	2022-01-12 07:25:43	2022-01-18 14:44:41	to record - Ricardo14 - part 5	creator
169946	small_snow	2022-01-13 09:23:01	2023-06-21 21:48:43	礼拝	creator
169948	nonong	2022-01-14 18:48:06	2024-01-25 11:47:45	Universitato  🎓	creator
169951	patpix	2022-01-15 12:30:42	2022-01-18 16:35:22	PT	creator
169952	dyuuuuuuuuls	2022-01-16 04:13:12	2022-01-16 04:13:41	test	creator
169953	Matteusmauritz	2022-01-17 05:12:01	2022-01-17 06:10:33	Jan 22	creator
169954	Sprakify	2022-01-17 06:24:55	2022-07-08 07:36:40	A1 Sub	creator
169955	Ricardo14	2022-01-17 08:35:57	2022-01-18 07:57:34	English A2 - 2nd class - WH Questions	creator
169956	Ricardo14	2022-01-17 17:11:12	2022-01-17 17:12:45	to translate	creator
169957	Anteemony	2022-01-17 23:33:47	2022-01-27 07:56:10	AAA Monolingual Mining	creator
169958	AlanF_US	2022-01-18 22:29:05	2022-01-31 01:06:44	Rus (60): worth learning	no_one
169959	patpix	2022-01-19 15:56:19	2022-01-19 15:58:07	EN	creator
169960	Luornu	2022-01-19 16:21:53	2022-07-25 18:13:13	Cats	creator
169961	chrisalves2	2022-01-20 00:52:45	2022-01-24 02:32:55	néerlandais 1	creator
169962	affonso2020	2022-01-20 17:01:41	2022-10-14 17:26:00	Words	creator
169964	CK	2022-01-20 22:42:54	2025-01-09 21:02:05	audio - nld - by rose_d - CC BY-NC 4.0  - tatoeba.org/user/profile/rose_d - 2022-01 - Netherlands	creator
169965	nonong	2022-01-21 01:21:25	2024-10-01 20:41:41	The Worm Ouroboros (1922)  🐉	creator
169966	nonong	2022-01-21 01:24:33	2022-02-02 00:15:10	De la Terre à la Lune (1865)🌛	creator
169967	nonong	2022-01-21 01:48:35	2022-01-21 02:14:08	Halimaw 🐙 ᜑᜎᜒᜋᜏ᜔	creator
169968	nonong	2022-01-21 01:58:37	2022-03-01 01:39:56	Studento 👨‍🎓	creator
169970	CK	2022-01-24 01:29:23	2022-02-02 00:53:35	audio - tha - by TonySpeaks - no license for offsite use - no attribution URL - 2022-01 - Thailand	creator
169999	soliloquist	2022-01-25 16:19:13	2025-06-16 12:58:59	Sentences with capitalization and punctuation issues (semi-auto-generated, may have some false positives)	anyone
170001	CK	2022-01-26 09:23:40	2022-02-02 01:02:39	audio - tha - by ThaiVoice - no license for offsite use - no attribution URL - 2022-01 - Thailand	creator
170004	anusham12	2022-01-27 07:50:09	2022-01-27 08:16:23	そまとめ chapter 1	creator
170005	greenozean	2022-01-27 10:46:45	2022-03-04 13:09:59	Green Ozean	creator
170006	Mahes12	2022-01-27 11:10:25	2022-01-27 11:40:04	Bizzeonline	creator
170007	CK	2022-01-27 23:22:30	2022-01-27 23:23:22	Empty List 170007	creator
170008	auxitt	2022-01-28 03:05:12	2022-01-28 03:08:01	The Story of Super Chrome 5000	creator
170009	cheskakim	2022-01-28 07:45:48	2022-01-28 07:47:20	Gaming bet	creator
170010	CK	2022-01-28 22:41:12	2022-06-05 23:32:11	audio - yue - by cantonesespoken - no license for offsite use - no attribution URL - 2022-01	creator
170011	CK	2022-01-28 23:30:18	2022-01-31 09:11:42	audio - cmn - by GlossaMatik - no license for offsite use - no attribution URL - 2022-01	creator
170014	AlanF_US	2022-01-31 01:06:23	2022-02-12 16:39:05	Rus (61): worth learning	no_one
170015	burabura	2022-01-31 09:50:36	2022-03-30 06:08:44	N1 語彙	creator
170016	CK	2022-02-01 23:03:14	2023-02-13 04:59:15	audio - ita - by NM1 - CC BY 4.0 - tatoeba.org/user/profile/NM1 - 2022-02	creator
170017	CK	2022-02-03 08:16:40	2022-02-15 23:46:29	audio - tur - by janTuki - no license for offsite use - no attribution URL - 2022-02	creator
170025	CK	2022-02-11 06:39:06	2022-02-11 06:43:02	audio - eng - by cajunesque - CC BY 4.0 - tatoeba.org/user/profile/cajunesque - 2022-02 - USA	creator
170027	AlanF_US	2022-02-12 16:19:27	2022-03-01 23:36:12	Rus (62): worth learning	no_one
170031	lengua	2022-02-16 02:12:02	2022-02-19 20:04:19	Foundation_1	creator
170032	ncig3	2022-02-18 08:05:03	2022-03-04 13:08:23	NCIG3 Malaysia	creator
170033	hagansautosCOM	2022-02-18 08:55:37	2022-02-18 08:55:50	Hagans Autos	anyone
170034	Tepan	2022-02-20 20:49:47	2023-05-16 13:22:12	Tepan NOK w/ audio	creator
170035	Yassan	2022-02-22 01:42:42	2022-02-22 02:04:27	phrasal verb (try out)	creator
170036	Yassan	2022-02-22 02:05:04	2022-02-22 02:06:11	phrasal verb (try out for)	creator
170037	Yassan	2022-02-22 02:13:00	2022-02-22 02:21:49	phrasal verb (break up)	creator
170038	Yassan	2022-02-22 13:02:50	2022-02-22 13:36:07	phrasal verb (bring up)	creator
170039	Rafail04	2022-02-22 13:19:15	2022-02-22 13:20:16	jpnsentence	creator
170040	DJ_Saidez	2022-02-23 04:22:47	2022-02-23 04:22:47	Atomic Habits	creator
170041	DJ_Saidez	2022-02-23 04:22:52	2022-02-23 04:22:52	Atomic Habits	creator
170045	DJ_Saidez	2022-02-23 04:37:54	2022-02-23 04:39:52	About the blood	creator
170046	\N	2022-02-23 10:51:51	2022-02-23 16:32:43	Filtgy Digital Marketing	creator
170047	\N	2022-02-24 07:09:26	2022-02-24 19:25:58	bhumigems001	creator
170049	Unomohito	2022-02-24 09:11:05	2022-02-24 09:18:44	SENTENCES	creator
170050	KK_kaku_	2022-02-24 14:40:20	2024-08-31 03:56:34	未コメント(要変更,ネイティブ所有)	creator
170051	RobinvanderVliet	2022-02-24 22:26:22	2022-02-24 22:26:46	Frazoj, kiuj iĝu CC0.	creator
170052	beatrixvasc	2022-02-25 23:34:03	2022-02-26 02:40:32	sew vocabulary	creator
170053	nonong	2022-02-26 00:06:43	2023-06-17 20:29:37	C. Kirby  🦩	creator
170054	nonong	2022-02-26 00:14:33	2022-02-26 00:15:56	Coconut  🥥	creator
170055	nonong	2022-02-26 00:17:32	2022-02-26 00:20:49	Kokosujoj  🌴	creator
170056	nonong	2022-02-26 00:22:30	2025-08-22 21:56:09	Lulu Island, Isla Lulu  🏝️	creator
170057	nonong	2022-02-26 00:33:39	2025-08-15 23:42:02	Lulu-insulo  🏝️	creator
170058	nonong	2022-02-26 00:42:16	2024-12-26 02:10:13	Vancouver  🌃	creator
170059	nonong	2022-02-26 00:47:25	2024-03-29 02:04:44	Vankuvero  🌃	creator
170060	Ekim	2022-02-26 12:32:01	2022-02-26 12:40:05	Discurso ES	anyone
170062	AlanF_US	2022-03-01 23:22:14	2022-04-17 02:28:33	Rus (63): worth learning	no_one
170063	CK	2022-03-02 01:57:44	2022-03-05 05:09:06	Refugee-Volunteer Phrasebook (English) - Started to help the Polish version, but tokzyk has since recreated this list, so I'll eventually likely create a list less specific to one crisis. 	creator
170064	tokzyk	2022-03-02 09:07:43	2022-03-22 22:33:09	Refugee-Volunteer Phrasebook [English]	anyone
170065	TatoebaAdmins	2022-03-02 20:14:00	2022-03-25 15:41:06	Inappropriate sentences	creator
170069	AutoBot	2022-03-06 00:24:31	2022-03-08 13:45:14	Medical Phrasebook for Refugees	creator
170070	MrOhno	2022-03-07 10:25:30	2022-03-07 10:36:41	Conversational Spanish	creator
170072	AutoBot	2022-03-08 08:50:40	2022-03-08 09:00:05	Juridical Phrasebook for Refugees	creator
170073	User103370	2022-03-08 19:21:42	2022-03-08 19:29:44	Balsamo; Dumas	creator
170074	Namoonlinebook012	2022-03-09 14:31:47	2022-03-09 15:39:23	Best Online IPL Betting Sites - Namoonlinebook	anyone
170075	Namoonlinebook012	2022-03-09 14:36:59	2022-03-09 15:39:54	How to do Betting on IPL - Namoonlinebook	anyone
170076	User103370	2022-03-11 14:34:24	2022-03-14 11:52:14	Bible in public domain	creator
170077	small_snow	2022-03-12 05:12:37	2025-06-03 08:16:01	ふりがな	creator
170080	eduardosanchezg	2022-03-14 12:15:51	2023-10-22 18:51:28	MTee et-uk Gold Standard	anyone
170083	Vanilla	2022-03-18 13:57:06	2022-03-22 22:32:29	the human body / anatomy	creator
170084	Vanilla	2022-03-18 14:00:24	2022-03-18 16:09:37	animals / fauna	creator
170085	Vanilla	2022-03-18 14:01:15	2022-03-18 14:36:14	computer science & software engineering	creator
170086	Vanilla	2022-03-18 14:08:54	2022-03-19 19:26:23	drag / drag artistry	creator
170087	Vanilla	2022-03-18 14:11:03	2022-03-22 21:54:44	countries, continents, and regions	creator
170088	Vanilla	2022-03-18 14:13:40	2022-03-19 19:35:14	careers / occupations	creator
170089	Vanilla	2022-03-18 14:16:31	2022-03-18 16:28:44	plants / flora	creator
170090	Vanilla	2022-03-18 14:17:44	2022-03-22 21:54:36	physical geography / natural science	creator
170091	Vanilla	2022-03-18 14:23:15	2022-03-18 15:41:10	education and learning	creator
170092	Vanilla	2022-03-18 14:25:13	2022-03-19 19:30:50	religion and belief	creator
170093	Vanilla	2022-03-18 14:26:23	2022-03-18 14:26:37	clothing and fashion	creator
170094	Vanilla	2022-03-18 14:28:01	2022-03-18 15:48:57	pets	creator
170095	Vanilla	2022-03-18 14:28:21	2022-03-22 22:32:19	allergies, illness, injury, and disease	creator
170096	Vanilla	2022-03-18 14:35:54	2022-03-18 16:30:34	mathematics / maths / numbers	creator
170097	Vanilla	2022-03-18 14:38:51	2022-03-18 15:14:50	drinks / beverages	creator
170098	Vanilla	2022-03-18 14:44:54	2022-03-18 16:03:24	seasons, times, and dates	creator
170099	Vanilla	2022-03-18 14:57:26	2022-03-18 15:55:49	vitamins and minerals	creator
170100	Vanilla	2022-03-18 14:57:34	2022-03-18 15:38:50	chemistry	creator
170101	Vanilla	2022-03-18 15:02:18	2022-03-18 15:09:35	needlecrafts	creator
170102	Vanilla	2022-03-18 15:02:43	2022-03-18 16:25:58	technology	creator
170103	Vanilla	2022-03-18 15:04:00	2022-03-19 19:30:41	food / dining	creator
170104	Vanilla	2022-03-18 15:07:23	2022-03-18 15:09:08	childhood and adolescence	creator
170105	Vanilla	2022-03-18 15:08:05	2022-03-18 16:26:53	housing	creator
170106	Vanilla	2022-03-18 15:11:13	2022-03-18 16:16:35	politics	creator
170107	Vanilla	2022-03-18 15:12:20	2022-03-18 15:13:13	weather and climate	creator
170108	Vanilla	2022-03-18 15:16:09	2022-03-18 15:57:58	music	creator
170109	Vanilla	2022-03-18 15:16:32	2022-03-18 16:04:16	film, television, and theatre	creator
170110	Vanilla	2022-03-18 15:17:06	2022-03-18 16:26:09	job interviews & useful for work	creator
170111	Vanilla	2022-03-18 15:17:42	2022-03-18 16:29:28	art and art history	creator
170112	Vanilla	2022-03-18 15:42:25	2022-03-18 15:42:49	cosmetics and toiletries	creator
170113	Vanilla	2022-03-18 15:44:19	2022-03-18 15:48:06	awards, prizes, and competitions	creator
170114	Vanilla	2022-03-18 15:46:54	2022-03-19 19:33:14	sports	creator
170115	Vanilla	2022-03-18 15:52:29	2022-03-18 16:27:52	society	creator
170116	Vanilla	2022-03-18 15:53:54	2022-03-18 15:54:12	colours, hues, shades	creator
170117	Vanilla	2022-03-18 15:59:00	2022-03-18 16:05:54	books, magazines, poetry, publishing	creator
170118	Vanilla	2022-03-18 16:29:39	2022-03-18 16:30:42	shapes	creator
170119	DailyJapan	2022-03-18 20:30:16	2022-03-18 20:43:32	STUDY	creator
170120	bmckeen	2022-03-18 22:41:01	2022-04-23 20:12:21	interglossa (igs)	creator
170121	AlanF_US	2022-03-19 15:49:04	2022-06-02 00:18:54	Heb (34): worth learning: private	creator
170122	KK_kaku_	2022-03-20 05:52:19	2025-11-06 10:49:01	未コメント(不一致,ネイティブ所有)	creator
170123	russiaissur	2022-03-20 15:30:51	2022-03-20 16:12:27	Russisk 1	creator
170124	glossboss	2022-03-20 16:29:56	2022-03-20 16:41:19	obligation, duty, should	creator
170125	glossboss	2022-03-20 17:06:08	2025-09-09 16:31:58	time: takes time	creator
170126	SeaLiteral	2022-03-20 23:07:49	2022-03-27 21:36:53	Danish or Spanish sentences that might sound clumsy and need checking	creator
170127	baetota	2022-03-21 17:23:07	2022-11-01 02:03:06	baetota's list 1)	creator
170128	CitizenVan	2022-03-22 06:08:32	2022-03-22 06:08:32	test	creator
170129	\N	2022-03-26 11:46:31	2022-03-26 11:54:07	How to do Betting on IPL | IPL Betting Sites 2022	anyone
170130	glossboss	2022-03-27 21:43:46	2022-03-27 22:01:46	comparison - sameness and similarity	creator
170131	cdemora	2022-03-29 12:42:18	2022-03-29 13:22:46	Spanish Nouns	creator
170162	TolgaArkun	2022-03-30 06:54:10	2022-03-30 07:02:12	Favori cümleler	creator
170163	TolgaArkun	2022-03-30 06:56:31	2022-03-30 06:59:40	favori cümleler	creator
170164	omniglotman	2022-03-30 20:49:24	2022-11-02 15:06:57	Conlangs	creator
170166	wertoolselect	2022-04-02 02:27:44	2022-04-06 01:31:43	awsfcwasfcws	anyone
170167	CK	2022-04-03 01:33:06	2022-04-03 01:33:06	tag - tense - past perfect	creator
170168	CK	2022-04-03 01:33:55	2022-04-03 01:33:55	tag - tense - past perfect continuous	creator
170169	CK	2022-04-03 01:34:26	2022-04-03 01:34:26	tag - tense - future perfect	creator
170170	CK	2022-04-03 01:34:47	2022-04-03 01:37:03	tag - tense - future perfect continuous	creator
170171	CK	2022-04-03 01:41:41	2022-04-03 01:41:41	tag - tense - present perfect contiuous	creator
170174	CK	2022-04-04 05:21:52	2022-06-14 22:43:43	audio - eng - by Ron Altman - librivox.org/reader/6535 (Public Domain) - 2022-04-04 - USA	creator
170175	harmdaddy56	2022-04-05 09:48:27	2022-04-05 09:48:27	Nathans Italian List	creator
170177	Jaziii	2022-04-05 21:41:13	2022-04-05 21:43:57	I	creator
170178	janTuki	2022-04-06 00:46:23	2023-03-12 18:57:30	Woiwurrung (wyi)	creator
170180	levonbudge1989	2022-04-09 00:49:19	2022-04-09 01:29:12	lingua	creator
170182	arruno	2022-04-11 03:10:37	2022-04-11 03:17:28	Suomi	creator
170183	arruno	2022-04-11 03:10:39	2022-04-11 03:10:39	Suomi	creator
170184	adrale	2022-04-12 07:42:50	2022-04-12 07:43:10	Japanese Grammar Vocab	creator
170186	westimo	2022-04-13 01:32:52	2022-04-13 04:02:57	Indonesian with audio - English translation	creator
170189	eduardacoppo	2022-04-14 17:53:54	2022-04-15 14:23:33	Sentence Mining	creator
170190	cdemora	2022-04-14 19:34:35	2022-04-14 19:55:55	Мат	creator
170192	Uptetinfo	2022-04-16 09:00:06	2022-04-16 09:01:14	Rsmssb fireman result 2022	creator
170193	hecko	2022-04-16 16:55:40	2025-08-27 19:42:36	interesting sentence focus group	anyone
170196	AlanF_US	2022-04-17 02:16:46	2022-06-18 20:12:48	Rus (64): worth learning	creator
170197	levonbudge1989	2022-04-17 23:37:35	2022-04-17 23:37:35	Italian	creator
170198	husamgun	2022-04-18 09:36:26	2022-11-25 06:27:30	Başlangıç	creator
170200	rramanesh	2022-04-18 12:46:55	2022-04-18 12:46:55	Dutch Words list 1	creator
170203	Sandeep09	2022-04-19 07:54:55	2022-04-19 07:54:55	https://amr.isi.edu/download/amr-bank-struct-v1.6.txt	creator
170210	Ligottica	2022-04-21 12:01:16	2022-04-21 12:05:38	Verben mit präpositionen	creator
170213	zeravarl	2022-04-22 06:19:46	2022-04-29 19:43:34	21 April	creator
170214	zeravarl	2022-04-22 10:35:13	2022-04-22 10:50:29	22 April	creator
170217	CK	2022-04-27 00:21:44	2022-04-30 04:29:14	audio - eng - by LW - edited - librivox.org/reader/8425 - 2022-04	creator
170218	aaaamnnnujjjj	2022-04-27 12:53:09	2022-05-06 00:21:04	of course	creator
170222	zeravarl	2022-04-29 19:43:06	2022-04-29 20:06:49	29 nisan	creator
170223	CK	2022-04-30 02:42:57	2022-04-30 02:43:06	audio - eng - by MJB - edited - librivox.org/reader/4800 - 2022-04	creator
170226	TRANG	2022-05-01 18:51:02	2022-08-14 13:51:48	Trang's new list	anyone
170229	zeravarl	2022-05-03 12:29:17	2022-05-03 13:25:19	30 nisan	creator
170231	CK	2022-05-04 01:26:49	2022-05-06 05:07:08	audio - eng - by SR - edited - librivox.org/reader/1239 - 2022-05	creator
170233	zeravarl	2022-05-04 19:11:16	2022-05-04 19:11:26	4 mayıs	creator
170234	zeravarl	2022-05-05 16:19:59	2022-05-05 16:50:49	28 nisan	creator
170238	cristinae	2022-05-08 09:03:17	2022-05-08 09:06:38	caweat	creator
170241	cellarspook	2022-05-11 12:29:00	2022-05-11 12:29:00	asd	creator
170243	CK	2022-05-11 22:42:50	2022-06-23 08:34:02	audio - tur - by pinari - no license for offsite use - no attribution URL - 2022-05	creator
170244	CK	2022-05-12 23:03:52	2022-05-13 09:51:02	audio - eng - by skillmer - edited - librivox.org/reader/4837 - 2022-05	creator
170245	CK	2022-05-14 04:40:59	2024-03-19 08:15:08	audio - eng - by MFS - edited - librivox.org/reader/204 - 2022-05	creator
170247	Luornu	2022-05-16 14:16:47	2022-07-25 18:13:12	Knights, Dragons, and Medieval Stuff	creator
170248	CK	2022-05-17 08:17:19	2022-05-17 08:29:49	audio - eng - by DHD - edited - librivox.org/reader/6482 - 2022-05	creator
170250	Luornu	2022-05-19 19:53:05	2023-07-02 07:53:22	Adopt maybe?	creator
170251	adamtrousers	2022-05-20 12:56:31	2024-07-26 10:48:47	Dutch	creator
170253	monkeydelaney	2022-05-22 13:13:51	2022-05-22 13:14:54	N2	creator
170255	tatoeba12	2022-05-23 14:33:25	2022-05-23 15:13:53	business	creator
170256	Luornu	2022-05-23 18:47:35	2022-05-24 19:34:06	Favorites	creator
170257	Lnd	2022-05-24 03:09:39	2022-05-24 03:09:39	È  utile	creator
170258	MaO88	2022-05-24 06:16:46	2022-06-28 10:12:37	JAP	creator
170259	alicetia	2022-05-24 07:04:50	2022-07-04 04:13:26	Pattani Malay (mfa)	creator
170261	Rohingya	2022-05-24 10:49:00	2022-05-24 10:56:34	Rohingya (rhg)	creator
170264	Santiagojose	2022-05-25 19:43:04	2022-05-25 19:43:17	От чего вы бежите?	creator
170266	grechka1	2022-05-26 07:25:17	2022-05-26 07:25:17	Иу хатт ма?	creator
170267	Kotatsu	2022-05-28 04:25:55	2022-05-28 04:51:06	Test	creator
170268	Kotatsu	2022-05-28 08:00:26	2022-05-28 08:37:55	tatoeba voca2	creator
170269	Kotatsu	2022-05-28 13:17:40	2022-05-28 13:17:41	tatoeba voca3	creator
170271	adamtrousers	2022-05-29 04:26:36	2022-07-24 04:40:22	Hollandish	creator
170274	pvoylokov	2022-05-29 19:53:27	2022-05-29 19:53:27	dm	creator
170275	CK	2022-05-30 01:17:59	2022-07-23 23:53:50	audio - English sentences with 2 or more	creator
170277	glossboss	2022-05-30 23:45:53	2025-02-18 21:24:34	time: for (period of time)	creator
170279	nipbud	2022-06-01 15:42:59	2022-06-01 15:55:27	test	creator
170280	lbdx	2022-06-02 08:43:06	2025-11-27 18:02:03	Translated by Tatoebans ✨	creator
170285	Luornu	2022-06-04 16:49:29	2022-06-27 15:31:35	Makeup and beauty	creator
170287	User105223	2022-06-05 06:41:02	2022-06-30 21:58:55	Turkish sentences	creator
170289	Fabienne	2022-06-06 15:07:02	2022-06-06 15:07:19	Sentence #335293 La date limite s'approche	creator
170290	Fabienne	2022-06-06 15:09:00	2022-06-06 15:11:35	Sentence #335293 "La date limite approche" would be better. Or "La date limite se rapproche"	creator
170291	silencioso	2022-06-06 16:45:45	2022-06-06 16:46:00	Frases simples	creator
170293	Eliahu21	2022-06-07 13:14:42	2022-06-07 13:14:42	אמאי?	creator
170294	SyunSei	2022-06-07 14:29:17	2022-06-07 15:44:10	Zh	creator
170295	SyunSei	2022-06-07 14:47:07	2022-06-07 14:51:23	JP	creator
170296	adamtrousers	2022-06-07 19:15:47	2024-02-10 23:43:13	Italiano	creator
170298	adamtrousers	2022-06-07 19:50:42	2022-06-07 19:53:33	Leila Italian	creator
170302	two_generals_problem	2022-06-09 01:13:38	2022-06-09 01:13:38	Japanese audio sentences	creator
170303	peakmark	2022-06-09 05:26:36	2022-06-09 05:35:41	aufdeutsch	creator
170304	peakmark	2022-06-09 05:31:28	2022-06-17 02:04:56	enfrancais	creator
170308	ajwandalahu	2022-06-10 07:59:31	2022-06-10 07:59:31	باڵم فرە ژان کەێد.	creator
170311	FedeTK	2022-06-13 01:21:23	2022-06-13 01:27:40	Portuguese Verbs - Present	creator
170313	TeacherGeorge123	2022-06-13 13:58:16	2022-06-13 14:01:10	Frases Básicas	creator
170314	Saraiki	2022-06-15 08:48:57	2022-09-11 15:15:10	اکھاݨ	creator
170319	CK	2022-06-16 01:42:01	2023-10-04 15:10:44	OK to keep, but I don't want to adopt (with Jpn CV Audio)	creator
170320	CK	2022-06-16 04:11:15	2023-03-03 07:51:07	Delete Sentence (with Jpn CV Audio)	creator
170321	gouchi	2022-06-16 19:56:47	2022-06-16 20:21:01	Neapolitan (nap)	anyone
170322	Mikanosuke	2022-06-16 20:11:18	2022-06-16 20:11:22	Basics	creator
170324	Luornu	2022-06-17 19:53:46	2022-06-17 19:54:26	Ice Cream and Frozen Desserts	creator
170325	Luornu	2022-06-18 19:33:33	2023-04-25 15:36:03	Sentences I put up for adoption	creator
170326	adamtrousers	2022-06-19 11:59:27	2022-11-25 22:29:25	Bharat language	creator
170327	Quarterolli	2022-06-20 21:29:47	2022-06-20 23:53:45	Francês	creator
170329	Quarterolli	2022-06-21 01:30:41	2022-06-21 01:47:38	Italiano	creator
170330	turgayatli	2022-06-21 08:52:52	2022-06-21 08:52:52	The war in Ukraine could last for years.	creator
170331	charlesthecat	2022-06-21 13:09:01	2022-06-21 13:09:01	👌	creator
170332	anaadrus	2022-06-23 00:11:45	2022-06-23 00:11:45	транспорт	creator
170333	anaadrus	2022-06-23 00:12:28	2022-06-23 00:12:28	школа	creator
170334	anaadrus	2022-06-23 00:12:35	2022-06-23 00:12:35	учеба	creator
170335	dmitryK	2022-06-23 08:47:22	2022-06-23 08:47:22	4	creator
170338	KK_kaku_	2022-06-24 05:50:21	2023-11-20 15:23:51	記号後スペースあり	creator
170339	Quarterolli	2022-06-24 12:29:28	2022-06-24 12:44:17	Easy English	creator
170340	AlanF_US	2022-06-25 21:15:52	2022-06-25 21:15:52	Fra (1): worth learning	creator
170341	KK_kaku_	2022-06-26 06:08:38	2023-08-11 00:07:13	3点リーダー	creator
170342	Lnd	2022-06-26 16:46:15	2022-06-26 16:46:15	Non far uscire Tom	creator
170343	Lnd	2022-06-26 17:05:42	2022-06-26 17:05:42	Non lasciare che Tom esca	creator
170344	AlanF_US	2022-06-27 01:04:04	2022-06-27 01:05:32	temp	creator
170347	lohrrany	2022-06-28 12:44:50	2022-06-28 12:50:45	My Goldlist - English	creator
170348	aljoliveirastudy	2022-06-29 17:10:59	2022-06-29 17:12:30	Immersion	creator
170349	Zmonmon23	2022-06-30 03:15:01	2022-06-30 03:15:01	日常	creator
170350	Zmonmon23	2022-06-30 03:30:29	2022-06-30 03:31:08	语言	creator
170351	Zmonmon23	2022-06-30 03:30:44	2022-06-30 03:31:01	实用	creator
170352	Zmonmon23	2022-06-30 03:30:51	2022-06-30 03:31:03	情感	creator
